id,image_url,principalOrFirstMaker,title,longTitle,width,height
en-RP-P-1970-31,http://lh3.googleusercontent.com/z_Fi8-DyjpmTcPjjdivIr4MXLxZvAFTeCirnho0HlgL5tuSU1Q9M-CrUNV-nwnEGOFqLn3bPd3KNh9T6icrW-fOx-SxS=s0,Marius Bauer,De kroning van Czaar Nicolaas II,De kroning van Czaar Nicolaas II;; Marius Bauer;; 1877 - 1932,2500,1964
en-RP-P-OB-70.456,http://lh3.googleusercontent.com/YBYRumxy3T-TJaRiby9KgwaGjh9-ADQXb78EzRi8l2tjkhxkKvSHF9cdCzsAk13v008OVHoUIBg-6WQ0-TONXM2dIg=s0,Marius Bauer,Een feestdag in Cairo,Een feestdag in Cairo;; Marius Bauer;; 1877 - 1932,2001,2500
en-RP-P-1953-1,http://lh3.googleusercontent.com/WYRMoZa6KYtPQbHcih7I-jmxXrY64EPtAP98F3Tq9IjPPyaw9J3tfLmcOxtHAuvN_j_FUpdEEUfzGkFyl6GA-J-aUvw=s0,Marius Bauer,De Heilige Kameel,De Heilige Kameel;; Marius Bauer;; 1877 - 1932,2500,2180
en-RP-T-1949-641-102,http://lh3.googleusercontent.com/Kx8Wirlt4b-sryrY9AdH4HMUZn6fJAx4MGPindAs-6vPEXlsmUl3jlzCSLFJv-cadz2MDEDyOhZk1r_sTlUZcMqK2g0g=s0,Marius Bauer,Straat met figuren,Straat met figuren;; Marius Bauer;; 1888,1655,2500
en-RP-T-1949-642-21,http://lh3.googleusercontent.com/jG-AQHxuKyYH8XCaOXiiqpE6oVqHCZOn_1-UJ2v6P7xdr-rYPqcrAYmw6IKg2Dku97HEEchTk72V9eAi3C8Cjc7jI9Ys=s0,Marius Bauer,Figuur in een straat,Figuur in een straat;; Marius Bauer;; 1888,1661,2500
en-RP-T-1949-647,http://lh3.googleusercontent.com/fmVEUlfFBs3yP31tth2j_YDPlfvshlpN5ln8QVy7RN3I20ZH7a257ay1hMyC6TlmPrOlkXRSqiWiimAGR6lOjGwChfy1=s0,Marius Bauer,Schetsboek met 36 bladen,Schetsboek met 36 bladen;; Marius Bauer;; 1897 - 1898,1622,2500
en-RP-T-1949-654,http://lh3.googleusercontent.com/vwnt9eJ7P7YmoccyDrHEOPZyIG8j3sHI80o8IKjjtz-7gnhPjsSwboDHKPmXBscTnpqVNztYGLNCk5To764YaJ5cfFD-=s0,Marius Bauer,Schetsboek met 28 bladen,Schetsboek met 28 bladen;; Marius Bauer;; c. 1895,1736,2500
en-RP-T-1949-659,http://lh3.googleusercontent.com/aPItiaCoThldT-BC15rg21HW9G-cUy6X-tryWGnqezld0qauD6kkEK73gmYUogaFhwG4uFoEgZ7Ks7EwhqpAitFEJW4=s0,Marius Bauer,Schetsboek met 48 bladen,Schetsboek met 48 bladen;; Marius Bauer;; c. 1894,1622,2500
en-RP-T-1949-680,http://lh3.googleusercontent.com/cHFOFICpuNIZXpqxbUFUndTeEQPtVJI_gis3B1YYp9QHJtqxtnUY1by30_oNOTBHMOqbGwFh-HprBWTX61WJrdah03k=s0,Marius Bauer,Schetsboek met 74 bladen,Schetsboek met 74 bladen;; Marius Bauer;; 1925,1703,2500
en-RP-T-1949-644-2,http://lh3.googleusercontent.com/fvv6ErLy7YJpLjV1i_K9kKDVfvbGvZgZO0Mf1crsTfIC7qz0KIQiVjJwflxWx8uel4NL8W-WkKUYiHO-dfcdyfF2sdI=s0,Marius Bauer,Blad met reisnotities,Blad met reisnotities;; Marius Bauer;; c. 1892,1659,2500
en-RP-T-1949-644-7,http://lh3.googleusercontent.com/lecev4Wme6RrOyc5AiLEct98ubZ1T2DbZfhY4B2pq3QMN78fpenLrlxmXVirK5GpnklAnMRVbr4mYZ6-FWsnGQx5_u8=s0,Marius Bauer,Drie staande figuren in oosterse kleding,Drie staande figuren in oosterse kleding;; Marius Bauer;; c. 1892,1640,2500
en-RP-T-1949-644-15,http://lh3.googleusercontent.com/xCo6UW94OttpFG1_aIHmg2B2Sd0Og4D0gYluvyt1dkOLBnbOTzmPyoz9045NvltE8h5vbn1sxx1Pk_7SvL4j7owy2ec=s0,Marius Bauer,Straatgezicht met figuren,Straatgezicht met figuren;; Marius Bauer;; c. 1892,1662,2500
en-RP-T-1949-644-22,http://lh3.googleusercontent.com/BTqf9jN7i7DvcuGjTsDMM1-hC1LZcJrTm9xRxhXvvdQoiX06LDMTIQQU2SPd9fnXuNMG0DEqiIdIUfftMOqzohDcblo=s0,Marius Bauer,Abklatsch van de krijttekening op pagina 21,Abklatsch van de krijttekening op pagina 21;; Marius Bauer;; c. 1892,1679,2500
en-RP-T-1949-644-27,http://lh3.googleusercontent.com/bhSq0T268ssmsZvN80fuIglvJ6khSnubj_IxcmYaxbVkXRJFlO8UgWWSfnCl_EP7mh28f2Xm6IM2EU6ztzLEBifCyQ=s0,Marius Bauer,Haven,Haven;; Marius Bauer;; c. 1892,1660,2500
en-RP-T-1949-644-34,http://lh3.googleusercontent.com/RKI3u9Fi5jJQnumZefaz4YcI_iUaGkTPtTnpYunV4hC01S6SwxSdMWYyKf3dP0PV-2HrTnDY0zQejUiIJBsj3x3SktA=s0,Marius Bauer,Landschap met bomen en vee,Landschap met bomen en vee;; Marius Bauer;; c. 1892,1660,2500
en-RP-T-1949-644-39,http://lh3.googleusercontent.com/8UhenkQM4ZC_9g9Z8L7V6S4Ov9Ew5cNStM_7nnBpdUC68FDTIUt0f5Ti-15F9bc6m_JCSyCkAuN-jXlP3_N1ZziVS1g=s0,Marius Bauer,Straatscne,Straatscne;; Marius Bauer;; c. 1892,2500,1909
en-RP-T-1949-644-41,http://lh3.googleusercontent.com/hJzyTVGPQ9c2hb-7JNpPu1cCs72NHjmbsG_YgCLdBXhDNs8S6W88cw4m2q4fSNr8I6QRjpzbGW77QrR3SehvInunng=s0,Marius Bauer,Abklatsch van de krijttekening op pagina 42,Abklatsch van de krijttekening op pagina 42;; Marius Bauer;; c. 1892,1674,2500
en-RP-T-1949-644-46,http://lh3.googleusercontent.com/Gf8ETBhHDUJejAiBR06YVqr85BQFWa-qU1v_aNUxplFsVX5hI7IUNwfm7fm8jeKdAmrKI5BNOrKL7sNavSSk4xLDSWo=s0,Marius Bauer,Abklatsch van de krijttekening op pagina 45,Abklatsch van de krijttekening op pagina 45;; Marius Bauer;; c. 1892,1662,2500
en-RP-T-1949-644-53,http://lh3.googleusercontent.com/mmmeTLTSzFlUw70iW3Q2t-2phA7hI9cr4-j2YJ3TCv__puD5tthmuFY8kD2tvpK2VqGOC9WSEkjdIiMWdjA6Pgb9aQ=s0,Marius Bauer,Studieblad;; onder andere met een figuur te paard gezien door een portaal,Studieblad;; onder andere met een figuur te paard gezien door een portaal;; Marius Bauer;; c. 1892,1673,2500
en-RP-T-1949-644-58,http://lh3.googleusercontent.com/-jIcY-Ao3VHwXeaTzbwE2lS3S4WuFYEqUCA99agPJ6mK1oInBsQ6PJ3raURg2E1FfvR28mVA78ylHZJLHsEYaMBmiI4=s0,Marius Bauer,Staande man in oosterse kleding,Staande man in oosterse kleding;; Marius Bauer;; c. 1892,1652,2500
en-RP-T-1949-644-65,http://lh3.googleusercontent.com/7zG3T9-D15sP6hBtfQTXmEiUBnRAVJSgovv7LuEXNvfZkGgMeZaBlQ-attv1EWcLNC_I9Eqqx6Z8_wj5oRRNWY_vD_Q=s0,Marius Bauer,Landschap met figuren rondom een steen,Landschap met figuren rondom een steen;; Marius Bauer;; c. 1892,1675,2500
en-RP-T-1949-644-72,http://lh3.googleusercontent.com/GilKKYLDVmKdltIumZzTAukk8ZRr-CxSSXxxk5LZTWc4qn-iYtS8yQ8t0EtE7iGNpBys1IHU2IISKjwloNjfyI2iq8s=s0,Marius Bauer,Studieblad;; onder andere met een gezicht op een baai,Studieblad;; onder andere met een gezicht op een baai;; Marius Bauer;; c. 1892,1682,2500
en-RP-T-1949-644-91,http://lh3.googleusercontent.com/wmYy3AKTVw1yjxxVgw6e6sxdf1eoAqWVSDny8gB6eEB2krjslVoMRcJSaHOES1HR9MA7QY0hGeDtw0v9fhbbKx-l=s0,Marius Bauer,Gezicht op Constantinopel en de Bosporus,Gezicht op Constantinopel en de Bosporus;; Marius Bauer;; c. 1892,1664,2500
en-RP-T-1949-644-104,http://lh3.googleusercontent.com/ZHnLYs4Ai1Twim1EQIhl8WyClU2U4-SWEwuWkJSK9KLKKzXWMn9LAqeYayCES-xd-xzE3pTcuoEdvKfCzaKK3Ea58maa=s0,Marius Bauer,Staande man in oosterse kleding,Staande man in oosterse kleding;; Marius Bauer;; c. 1892,1660,2500
en-RP-T-1949-644-109,http://lh3.googleusercontent.com/9GwGlEuJQZ0jdWeIfc16GLIWc0HOZyKYVYq0AKf-CCwhiBMVWT6_-YIWeHz506-H_OhH5----ksSzIP-c-JyOiRddAsb=s0,Marius Bauer,Studieblad,Studieblad;; Marius Bauer;; c. 1892,1640,2500
en-RP-T-1949-640-70,http://lh3.googleusercontent.com/YUcW87t51j9pS-Mza_pratDi-qWCAXASKnoC9nYF3jJc2Zr_CsgssZ0VHuT1QCMI-pEup68uIIjzKKYKOvhSkmEqxrk=s0,Marius Bauer,Straat in Bulgarije,Straat in Bulgarije;; Marius Bauer;; 1888,1653,2500
en-RP-T-1949-640-99,http://lh3.googleusercontent.com/l6yhVlOVKBMcJUv_R430btu6OM8kova30HTKeMlVIBL79LvO8OqF550pDQcadK10E8O0MLeWN0vrIsYgKlZ-s1qdxa0=s0,Marius Bauer,Studieblad;; onder andere met paarden met een koets,Studieblad;; onder andere met paarden met een koets;; Marius Bauer;; 1888,1633,2500
en-RP-T-1949-641-11,http://lh3.googleusercontent.com/iqq4PGv1l2Cp894p36mk8Au2hUmNyoJJTjBpmJQjru8K8ZaB8uwTwR8zkSi0TwDYn2E_OIMtEqbn0A8h-gvZiZUD6QI=s0,Marius Bauer,Straat,Straat;; Marius Bauer;; 1888,1643,2500
en-RP-T-1949-641-23,http://lh3.googleusercontent.com/asniBi1es-WQGCBg_heQYWf8ssXmDUPKUtb-yqlMJRgGYF_GLxzi0ro32UD12I4UgjfgW8rzE9sSXR9Yopb-y17RcA=s0,Marius Bauer,Studieblad,Studieblad;; Marius Bauer;; 1888,1641,2500
en-RP-T-1949-641-42,http://lh3.googleusercontent.com/_l5OqLzaax60Eh3t_BSk-5jNd3PyTdT8lorBGFmzNaPAXoa_-l3udASl_ox49W-pbR8f8nwdRWfxoGJiUe-8o7Y0Pw=s0,Marius Bauer,Studieblad met huizen en bomen,Studieblad met huizen en bomen;; Marius Bauer;; 1888,1638,2500
en-RP-T-1949-641-47,http://lh3.googleusercontent.com/LRQ48eoOvrcZw7L2oyaCA7COgwJshxY9I8nYecZU_FVki5euBPhJMGBB2nLanma0uI_UQdIEhhYHJlv6KotuTBUNvAOw=s0,Marius Bauer,Figuren onder een koepeldak,Figuren onder een koepeldak;; Marius Bauer;; 1888,1637,2500
en-RP-T-1949-641-66,http://lh3.googleusercontent.com/FEXeXQLhAvblt9t4l4-KmXXxA-q8hHjOWgUbzFcXMY3g6-WE2LF9NofrDcwoDpf_6oZ1MG815D1ZLQkxudAIhxQGnZk=s0,Marius Bauer,Straat met een poort en koepeldaken,Straat met een poort en koepeldaken;; Marius Bauer;; 1888,1636,2500
en-RP-T-1949-641-78,http://lh3.googleusercontent.com/dWp-tFTbaxvadXLOWhTnnx70ZU-RuEfrjTuCie3JeowRWQOj1vzyjir5daXKrriDHeu_uBsbG6epIQ-_VTFbYzYIenFp=s0,Marius Bauer,Studieblad,Studieblad;; Marius Bauer;; 1888,1650,2500
en-RP-T-1949-641-85,http://lh3.googleusercontent.com/iKkcvhDal-awpQNM__den7zBgCXDxHztODprbVLiJCYhzNnd5fCV-wIdNtw-aJNJ_jY_aAS7SnKJsGy8qJgdHGxTMg=s0,Marius Bauer,Lastdrager,Lastdrager;; Marius Bauer;; 1888,1645,2500
en-RP-T-1949-642-5,http://lh3.googleusercontent.com/6NxlyVNwFP9cFuFD6TC84twROE8EM19rKi_CvQmGDNslys0qWmiH8DBbQeiQVPLGwspmeswfo5NhO5T25IMeS2CWNCQ=s0,Marius Bauer,Figuren bij een poort,Figuren bij een poort;; Marius Bauer;; 1888,1650,2500
en-RP-T-1949-640-18,http://lh3.googleusercontent.com/vTAC2tWbDbTf7FNutsbtTCy8rpgVkeXdlmajSIpiagdqQoprVZ-HBZAuTCaerNTMLRh1qWVqZF76tr-Fwf4h8O5HPEE=s0,Marius Bauer,Architectuurstudie,Architectuurstudie;; Marius Bauer;; 1888,1665,2500
en-RP-T-1949-640-49,http://lh3.googleusercontent.com/2q4yjODMAHczqVs1v_iYegyIhrDf-oLYnuYtj9dFiZaE55ggKRMxymfo6Cs056df290qdVAOZoSMozbhLUBzZ1GcyLg=s0,Marius Bauer,Voorportaal van de kathedraal van Straatsburg,Voorportaal van de kathedraal van Straatsburg;; Marius Bauer;; 1888,2500,1906
en-RP-T-1949-640-94,http://lh3.googleusercontent.com/2Jt_Fhj4MvbEJht-p0eug9ijRfwd2F_mXnALwvHzu-XaWMChuRJY8ovm8IJDFIMjI9dtSneann7WjIXKP1EDDRBIJLg=s0,Marius Bauer,Gezicht op een stad;; mogelijk Constantinopel,Gezicht op een stad;; mogelijk Constantinopel;; Marius Bauer;; 1888,1650,2500
en-RP-T-1949-641-73,http://lh3.googleusercontent.com/H8l34BpZ6LGbYySZz5IpB8_m0hHP3Fllz36bvb5_h3MyHw4w-5VZnrBLHnFvQr3mXMmio6o1RYd8ymoXfz1hC63eM_c=s0,Marius Bauer,Figuren in oosterse kleding op een weg,Figuren in oosterse kleding op een weg;; Marius Bauer;; 1888,1647,2500
en-RP-T-1949-641-97,http://lh3.googleusercontent.com/RxHsZTvBsrbhZpQH_emAjIa_dU-J3x_e9Muqls5F4yhFfxe5abnFOyJO7s_dfhvgnMDcuj5_2AzHpWnjLE6Vh8VCNSg0=s0,Marius Bauer,Huizen met een minaret op de achtergrond,Huizen met een minaret op de achtergrond;; Marius Bauer;; 1888,1636,2500
en-RP-T-1949-641-107,http://lh3.googleusercontent.com/wSEYju_ta_bXAM89wrMsQwFA6kcQJzjVdBfmoU_zhcpt4ok0wBzKaTvajr1UZbCUI4glR1EOV9cmHQ7Mw8NL6fPm1w=s0,Marius Bauer,Straat,Straat;; Marius Bauer;; 1888,1647,2500
en-RP-T-1949-681-74,http://lh3.googleusercontent.com/nIxwH1jPMVNArKqlPbbFI5xx7BqiAEeaLra3Ong_VZQzNbkJOHNrEDCs11mkLVGjVouB__n2ZfpHxCs7tCAVZWR7JQ4=s0,Marius Bauer,Monniken knielend voor een altaar met een Boeddhabeeld,Monniken knielend voor een altaar met een Boeddhabeeld;; Marius Bauer;; 1931,1979,2500
en-RP-T-1949-643-6,http://lh3.googleusercontent.com/0mUzeIoYgsdSVtMLxNalPcYloGazneHwUmupSxmleAZP8v8tJvnfn9k-_Ocytgb7AzSzbUIZrrhWaEQ9qu8cfRBoNQ=s0,Marius Bauer,Architectuurstudie,Architectuurstudie;; Marius Bauer;; c. 1892,1641,2500
en-RP-T-1949-643-12,http://lh3.googleusercontent.com/rlXmjSN36Vk96Kok5YIzn6Uj0aKSKPUEpiE4_pbZ7wmE58KbAg_dBbWAWxkr5u12j8l4jAxowiYG6d_G6w_Rf5cHeA=s0,Marius Bauer,Twee figuren in oosterse kleding,Twee figuren in oosterse kleding;; Marius Bauer;; c. 1892,1644,2500
en-RP-T-1949-643-17,http://lh3.googleusercontent.com/07LxE0nZiAqbr_HIVLCpciw9kUTG_qNQRJhY5l3O_TwraDR34M_L0UgmZ05k69RZYQdds2Mj2Uwv72EuJBUjwfvaLQ=s0,Marius Bauer,Ruiters,Ruiters;; Marius Bauer;; c. 1892,1645,2500
en-RP-T-1949-643-24,http://lh3.googleusercontent.com/MsbxohKBb2uI4HIxz_hrQHicW0-SrXBAWAOX4PRQZi6YZgfj_HzyKFb7wGdZ0NpQIBO02nxi453AXbR93pHt8uEKRl3L=s0,Marius Bauer,De Sleyman-Moskee in Constantinopel en een figuurstudie,De Sleyman-Moskee in Constantinopel en een figuurstudie;; Marius Bauer;; c. 1892,1664,2500
en-RP-T-1949-643-31,http://lh3.googleusercontent.com/kw0BrC9l9mz-koAfFvaGhVd8g2IMsifIRF-BCBVmU9tnknt7nCc9rb3g72JPXJpmJFT4vnhVQnX-yeXF-mcsAsaH0Q=s0,Marius Bauer,Landschap,Landschap;; Marius Bauer;; c. 1892,1656,2500
en-RP-T-1949-643-36,http://lh3.googleusercontent.com/IXicQR2Q6RTiRSu702s_z2DfH9YFKPc5L7hjbM5NQGVSh9fJ--7aDlu--FRmujy-bJpK-mN8ERbQPfwkjC4usgaMpg=s0,Marius Bauer,Studieblad;; onder andere met twee mannen bij een poort,Studieblad;; onder andere met twee mannen bij een poort;; Marius Bauer;; c. 1892,1648,2500
en-RP-T-1949-643-43,http://lh3.googleusercontent.com/gFsDe5HRq1_ry_anvBawPj2qdDATTiG8RaJ_S9fQblXM4w1SKFaECPhDvLO0XSEFqq7wVizQ2rdUXT7raUC3WYrbQvY=s0,Marius Bauer,Abklatsch van de tekening op pagina 44,Abklatsch van de tekening op pagina 44;; Marius Bauer;; c. 1892,1670,2500
en-RP-T-1949-643-48,http://lh3.googleusercontent.com/fIRWnn5CxKeVQs6A39fTIINmQ_Gx0lXbIvaFKPo8xPJDgSQyghCLE35hawN6tMc_3vhVyxiiKyRzWifz-aBzkOy7ow=s0,Marius Bauer,Studieblad;; onder andere met een straatscne met figuren bij een zuilengalerij,Studieblad;; onder andere met een straatscne met figuren bij een zuilengalerij;; Marius Bauer;; c. 1892,1678,2500
en-RP-T-1949-643-50,http://lh3.googleusercontent.com/HQfj5YzgFlHuKL8vbi1DnokC8Ds5t4gPMd61h_ucsOGNFJUpvFVTLozVNwrFcvQw6N6y4vqSPsnAEqYJZVTio3VEPw=s0,Marius Bauer,Studieblad,Studieblad;; Marius Bauer;; c. 1892,1680,2500
en-RP-T-1949-643-55,http://lh3.googleusercontent.com/ui7DEO8mw-00oEQJqW3--ycuFOg9WCRBsU0np33Xvk8JlCqfL2i5vSCj81O_7iQTKJLmqOp2d-lJOwpDbig2Z7YmCiI=s0,Marius Bauer,Staande figuur in Oosterse kleding,Staande figuur in Oosterse kleding;; Marius Bauer;; c. 1892,1670,2500
en-RP-T-1949-643-62,http://lh3.googleusercontent.com/5Hb86eZyNPgdnBWp-DSiHmUOgZ-527qQU3E1QpZAydA6q8W4FIe1Weau3QuwHIoqt7FUUEBkr5wwHtOeQ7crAl6dAkMA=s0,Marius Bauer,Ruiter,Ruiter;; Marius Bauer;; c. 1892,1675,2500
en-RP-T-1949-643-67,http://lh3.googleusercontent.com/qbvZtuI_-CExv25PhjOL2wKDq1stT7c92Vuxj9lx5768K80xEpX1k6RSqbtZhl0tLjiRAyLR-cZ54T9sYK0BPWborGM=s0,Marius Bauer,Staande figuur in oosterse kleding,Staande figuur in oosterse kleding;; Marius Bauer;; c. 1892,1663,2500
en-RP-T-1949-643-74,http://lh3.googleusercontent.com/UqZMuZK5er6lmCQZo2Yj1DEY39SYDA5o3Sl5CfI7e_SSm5siEQT7RvuO6St6amTb-zNfmWue-p_UsfB3m0ghrxVq_Pg=s0,Marius Bauer,Abklatsch van de krijttekening op pagina 73,Abklatsch van de krijttekening op pagina 73;; Marius Bauer;; c. 1892,1665,2500
en-RP-T-1949-643-79,http://lh3.googleusercontent.com/ETlZpKEUyFUbbZxSsqrca7bpU3oQdl1lHCcW-DjQ9lXhQ6LzPZKM-bIK2WHHzth5fBTlL60AMmowJ0lDWb0GVmeLFCM=s0,Marius Bauer,Zittende man met waterpijp,Zittende man met waterpijp;; Marius Bauer;; c. 1892,1660,2500
en-RP-T-1949-643-81,http://lh3.googleusercontent.com/PNZOmY3wq_7ksW2n7hL5bgKkNfAW1grN_i9XJjugNZrUvnL6MAzwR43fQ5iynGSZfuu0xlGCGQpoJ1NLI4bbRG8Gaqc=s0,Marius Bauer,Gezicht op een stad,Gezicht op een stad;; Marius Bauer;; c. 1892,1666,2500
en-RP-T-1949-643-86,http://lh3.googleusercontent.com/O82abZcMtcJFFQDCgODiJe60aIOIjf5tdsUmGy-zjEP9wPobsFppUZe60IG2y0kCcFoXsNU84WBYoMIYYyucfkMljQ=s0,Marius Bauer,Staande figuur in een portaal,Staande figuur in een portaal;; Marius Bauer;; c. 1892,1692,2500
en-RP-T-1949-643-93,http://lh3.googleusercontent.com/SF3YLa4oa0BfMS3NeMmPFpXy32iLrpcCclFFy5aVy8jLxhdIRHmJXVP8oWDMGhKsO7QjNmtO4cb53XjWggQSu6jbSrOf=s0,Marius Bauer,Figuur in oosterse kleding,Figuur in oosterse kleding;; Marius Bauer;; c. 1892,1654,2500
en-RP-T-1949-643-98,http://lh3.googleusercontent.com/ilOQStgxgyLpfVDpuvkbcSepd6r2WrB0T71rcwVEe1QwtLIFjxAfgoMPPnRjJ8QwLEO4bmp3ETGXkfwSD39xVaE4-tj9=s0,Marius Bauer,Studieblad;; onder andere met een architectuurstudie,Studieblad;; onder andere met een architectuurstudie;; Marius Bauer;; c. 1892,1664,2500
en-RP-T-1949-643-100,http://lh3.googleusercontent.com/o0aUukylJRXePbLW-oJPqrM3BV5xyRkQydQlCO31XwWbw8ZBtGMwly_et-8w1E0T1Nfd-_dbctlDINPbprVUfhwvbw=s0,Marius Bauer,Ruiter op een bepakt paard,Ruiter op een bepakt paard;; Marius Bauer;; c. 1892,1657,2500
en-RP-T-1949-641-16,http://lh3.googleusercontent.com/u-bK4mKowmltEaeJd15mQ6DfKBBsuGOA--j3cpleLQjI4y5zYTRFTOG1gi3VQjr6TLLyHvl1x9RhzUI5e5gGkqNHjA=s0,Marius Bauer,Obelisk van Theodosius,Obelisk van Theodosius;; Marius Bauer;; 1888,1632,2500
en-RP-T-1949-641-54,http://lh3.googleusercontent.com/SdS8-N_iWISUUqfr0AFWtBkqnknKr-9M-tDucDHXooHMoIr36il2i6tLvbuYSwNlIxgeyj8qyUasrGnWYqUStPNWmQ=s0,Marius Bauer,Studie;; mogelijk een straat,Studie;; mogelijk een straat;; Marius Bauer;; 1888,1659,2500
en-RP-T-1949-641-59,http://lh3.googleusercontent.com/Gn6H0DIQR1P-wvv6D20srdCMkAjIf8TDKbBmz7hVuHB4bkzA_youYJQqMJ_ejfRrK7HX9iDvuMuQ6HO30BI963vCbV1P=s0,Marius Bauer,Studie,Studie;; Marius Bauer;; 1888,2500,1925
en-RP-T-1949-641-61,http://lh3.googleusercontent.com/Ae5iunwcK4QxCVYSUMwjuv0QZB6i1pIf2Ilx3Hjq4lWHBwdfdu7fsB5NymQ4DVyRPGTHn_4w9AiR_HzNR11mSLOyfLA=s0,Marius Bauer,Straat met figuren bij een poort,Straat met figuren bij een poort;; Marius Bauer;; 1888,1643,2500
en-RP-T-1949-641-80,http://lh3.googleusercontent.com/sBpa50Yc6bJb6Jc-DwsoUYuUF_L8EgGaL3ejithU1mAaqppMzyUO0pm558CATVe6E8t7fNNGShpot6RA25EU6bnuVW2P=s0,Marius Bauer,Studie,Studie;; Marius Bauer;; 1888,1647,2500
en-RP-T-1949-641-92,http://lh3.googleusercontent.com/9lpdrO_lSJUs1kAACQ41QrCOm0YH7uS1UTvgA7_d16IbDo7w7xBKBgUwV56aQThtNIuj-mFRPkdlwFD6cjN15zf5LT4=s0,Marius Bauer,Staande figuur in oosterse kleding,Staande figuur in oosterse kleding;; Marius Bauer;; 1888,1657,2500
en-RP-T-1949-641-114,http://lh3.googleusercontent.com/zd551K7Ge-fAFek6r8JzPwVJAi-g8HZgt4kFO4cCU1_ku6WVl6o34h_SnIqvpBcc23PwhcCnlqhj0woSI-KfLnyqCg=s0,Marius Bauer,Studieblad;; onder andere met een ruiter en staande man in in oosterse kleding,Studieblad;; onder andere met een ruiter en staande man in in oosterse kleding;; Marius Bauer;; 1888,1642,2500
en-RP-T-1949-642-14,http://lh3.googleusercontent.com/nvrBHcAwp_KXcwmDSFcCDzJ9S6ecTY4GWe6VtWLcGSINMDgh-ZeY1i52FbYPRQSHYyVjj1wz0HrqB5Sw4lHMRMQ2Bb8=s0,Marius Bauer,Buitenkant van een moskee,Buitenkant van een moskee;; Marius Bauer;; 1888,1649,2500
en-RP-T-1949-642-19,http://lh3.googleusercontent.com/wJHRZGaBJIb8xNgQJ4WGH0kqBvH14CWMmtx_pmgH9dx-xcE6t9Whiy9APE1uzjbp6VKG8SZfR8llkCN8balDpyCs-tqV=s0,Marius Bauer,Interieur van een moskee,Interieur van een moskee;; Marius Bauer;; 1888,1604,2500
en-RP-T-1949-642-26,http://lh3.googleusercontent.com/o1b_f5gjzZKJGdFL1UoJwM4PlAy4BwRCsfAG-1k9arSSp-p1v_JzvfE-lWpOxYxQyQ2GBgWKl2KY3ODv0gQ87U1A8g8=s0,Marius Bauer,Architectuurstudie,Architectuurstudie;; Marius Bauer;; 1888,1643,2500
en-RP-T-1949-642-33,http://lh3.googleusercontent.com/we9uO376TXIshnH4kWhgLU7w53ZGGF7VeJKmOzpr9sTuCUoWnQTsHf3YYNpl1rfb108MWxjba_TOnXMMlNMhe9vi88k=s0,Marius Bauer,Staande en zittende figuren bij een portaal,Staande en zittende figuren bij een portaal;; Marius Bauer;; 1888,2500,1908
en-RP-T-1949-642-38,http://lh3.googleusercontent.com/kk8wvqlq7iEJHueci1Birue5LT1ceXXvHwlxODKPk2awpytkjHPjh0qc6wOA6XdLhjVNrI6o0oOawJuV2oLg6lQTyQ=s0,Marius Bauer,Architectuurstudie,Architectuurstudie;; Marius Bauer;; 1888,1663,2500
en-RP-T-1949-640-3,http://lh3.googleusercontent.com/zUVVT00vJqpM8arm8IPV4z7sJ8B-mzzE9btA37go64LIYxSnas4sGoIrY6YbwzBeSF4P5Nt5J5hDoFUdZiL0c1Px6yjP=s0,Marius Bauer,Studieblad,Studieblad;; Marius Bauer;; 1888,1666,2500
en-RP-T-1949-640-20,http://lh3.googleusercontent.com/1QGYzrUDRHpoGrOJi5-JIaRvZD034jdlewk63y-sQTzB6S4Dvx9DVjOFshc_eJeN7zJsYjOwO3HEsD_8prgriqWoOZ4=s0,Marius Bauer,Interieur van de kathedraal van Straatsburg,Interieur van de kathedraal van Straatsburg;; Marius Bauer;; 1888,1666,2500
en-RP-T-1949-640-25,http://lh3.googleusercontent.com/8L_-TYSRiucMmAL-QoJC4unP_FW7XHNm34nC6coFdppQnHJyiW2-VVmgo1LU3BlI_hsKpkZlK4gD_4WR1AsP4udnxg=s0,Marius Bauer,Man- en vrouwfiguren,Man- en vrouwfiguren;; Marius Bauer;; 1888,1666,2500
en-RP-T-1949-640-63,http://lh3.googleusercontent.com/zVEzonJg3GIh-GTw-WNwSe5m9oI81EThXU0_QvYBosiXVPqW1NyoVB1SvHqVWmqUc9zlLP_WZEbLBYmyg8OIWRXFNz8=s0,Marius Bauer,Landschap met water,Landschap met water;; Marius Bauer;; 1888,2500,1911
en-RP-T-1949-640-68,http://lh3.googleusercontent.com/zWuiqzZaprRum0M1PtKxmo7SgVoxQIG65NPwAey2l_EZpxbRPACMw5cUKkDssvytzbLX_yXFB8n09y8La8ul2LwnS78J=s0,Marius Bauer,Figuur met paard,Figuur met paard;; Marius Bauer;; 1888,1650,2500
en-RP-T-1949-640-75,http://lh3.googleusercontent.com/jV3bbsjgnp7KL3zsQR0UvWICMRyZJnEM8XTnN1_op6fjSuaiZgBKHRTSQ9XK_d-qZ9GET0ubpurPv9ZzvTjM85oHCz8=s0,Marius Bauer,Ezel met twee figuren in oosterse kleding,Ezel met twee figuren in oosterse kleding;; Marius Bauer;; 1888,1651,2500
